Source	Target	Type	Confidence	Rule_ID	Quality_Tier	Meets_Original_Threshold
X276_RS02980	X276_RS00505	activation	1.000	X276_RS00505_rule_2	high	True
X276_RS26320	X276_RS00505	activation	1.000	X276_RS00505_rule_2	high	True
X276_RS00115	X276_RS00510	activation	1.000	X276_RS00510_rule_1	high	True
X276_RS08725	X276_RS00510	activation	1.000	X276_RS00510_rule_2	high	True
X276_RS00475	X276_RS00510	activation	1.000	X276_RS00510_rule_3	high	True
X276_RS01095	X276_RS00515	activation	1.000	X276_RS00515_rule_1	high	True
X276_RS16905	X276_RS00515	activation	1.000	X276_RS00515_rule_1	high	True
X276_RS25840	X276_RS00515	activation	1.000	X276_RS00515_rule_2	high	True
X276_RS01095	X276_RS00515	activation	1.000	X276_RS00515_rule_2	high	True
X276_RS01095	X276_RS00515	activation	1.000	X276_RS00515_rule_3	high	True
X276_RS19705	X276_RS00515	activation	1.000	X276_RS00515_rule_3	high	True
X276_RS07005	X276_RS00520	activation	1.000	X276_RS00520_rule_1	high	True
X276_RS00905	X276_RS00520	activation	1.000	X276_RS00520_rule_2	high	True
X276_RS06050	X276_RS00520	activation	1.000	X276_RS00520_rule_3	high	True
X276_RS13450	X276_RS00525	activation	0.941	X276_RS00525_rule_1	high	True
X276_RS12855	X276_RS00525	activation	0.941	X276_RS00525_rule_2	high	True
X276_RS13450	X276_RS00525	activation	0.941	X276_RS00525_rule_1	high	True
X276_RS09930	X276_RS00530	activation	1.000	X276_RS00530_rule_1	high	True
X276_RS08770	X276_RS00530	activation	1.000	X276_RS00530_rule_2	high	True
X276_RS00230	X276_RS00530	activation	1.000	X276_RS00530_rule_3	high	True
X276_RS02980	X276_RS00535	activation	1.000	X276_RS00535_rule_1	high	True
X276_RS05145	X276_RS00535	activation	1.000	X276_RS00535_rule_1	high	True
X276_RS02980	X276_RS00535	activation	1.000	X276_RS00535_rule_2	high	True
X276_RS08810	X276_RS00535	activation	1.000	X276_RS00535_rule_2	high	True
X276_RS02980	X276_RS00535	activation	1.000	X276_RS00535_rule_3	high	True
X276_RS12860	X276_RS00535	activation	1.000	X276_RS00535_rule_3	high	True
X276_RS04205	X276_RS00540	activation	1.000	X276_RS00540_rule_1	high	True
X276_RS04205	X276_RS00540	activation	1.000	X276_RS00540_rule_1	high	True
X276_RS04205	X276_RS00540	activation	1.000	X276_RS00540_rule_1	high	True
X276_RS03115	X276_RS00545	activation	1.000	X276_RS00545_rule_1	high	True
X276_RS03015	X276_RS00545	activation	1.000	X276_RS00545_rule_2	high	True
X276_RS00640	X276_RS00545	activation	1.000	X276_RS00545_rule_3	high	True
X276_RS00560	X276_RS00550	activation	1.000	X276_RS00550_rule_1	high	True
X276_RS00570	X276_RS00550	activation	1.000	X276_RS00550_rule_2	high	True
X276_RS00565	X276_RS00550	activation	1.000	X276_RS00550_rule_3	high	True
X276_RS00560	X276_RS00555	activation	1.000	X276_RS00555_rule_1	high	True
X276_RS00570	X276_RS00555	activation	1.000	X276_RS00555_rule_2	high	True
X276_RS00565	X276_RS00555	activation	1.000	X276_RS00555_rule_3	high	True
X276_RS00555	X276_RS00560	activation	1.000	X276_RS00560_rule_1	high	True
X276_RS00570	X276_RS00560	activation	1.000	X276_RS00560_rule_2	high	True
X276_RS00565	X276_RS00560	activation	1.000	X276_RS00560_rule_3	high	True
X276_RS00555	X276_RS00565	activation	1.000	X276_RS00565_rule_1	high	True
X276_RS00570	X276_RS00565	activation	1.000	X276_RS00565_rule_2	high	True
X276_RS00560	X276_RS00565	activation	1.000	X276_RS00565_rule_3	high	True
X276_RS00555	X276_RS00570	activation	1.000	X276_RS00570_rule_1	high	True
X276_RS00565	X276_RS00570	activation	1.000	X276_RS00570_rule_2	high	True
X276_RS00560	X276_RS00570	activation	1.000	X276_RS00570_rule_3	high	True
X276_RS00555	X276_RS00575	activation	1.000	X276_RS00575_rule_1	high	True
X276_RS00565	X276_RS00575	activation	1.000	X276_RS00575_rule_2	high	True
X276_RS00560	X276_RS00575	activation	1.000	X276_RS00575_rule_3	high	True
X276_RS00555	X276_RS00580	activation	1.000	X276_RS00580_rule_1	high	True
X276_RS00565	X276_RS00580	activation	1.000	X276_RS00580_rule_2	high	True
X276_RS00560	X276_RS00580	activation	1.000	X276_RS00580_rule_3	high	True
X276_RS00555	X276_RS00585	activation	1.000	X276_RS00585_rule_1	high	True
X276_RS00565	X276_RS00585	activation	1.000	X276_RS00585_rule_2	high	True
X276_RS00560	X276_RS00585	activation	1.000	X276_RS00585_rule_3	high	True
X276_RS00595	X276_RS00590	activation	1.000	X276_RS00590_rule_1	high	True
X276_RS00595	X276_RS00590	activation	1.000	X276_RS00590_rule_1	high	True
X276_RS00595	X276_RS00590	activation	1.000	X276_RS00590_rule_1	high	True
X276_RS00590	X276_RS00595	activation	1.000	X276_RS00595_rule_1	high	True
X276_RS00590	X276_RS00595	activation	1.000	X276_RS00595_rule_1	high	True
X276_RS00590	X276_RS00595	activation	1.000	X276_RS00595_rule_1	high	True
X276_RS28390	X276_RS00600	activation	1.000	X276_RS00600_rule_1	high	True
X276_RS28390	X276_RS00600	activation	1.000	X276_RS00600_rule_1	high	True
X276_RS28390	X276_RS00600	activation	1.000	X276_RS00600_rule_1	high	True
X276_RS08365	X276_RS00605	inhibition	1.000	X276_RS00605_rule_1	high	True
X276_RS07465	X276_RS00605	activation	1.000	X276_RS00605_rule_1	high	True
X276_RS07465	X276_RS00605	activation	1.000	X276_RS00605_rule_2	high	True
X276_RS02305	X276_RS00605	inhibition	1.000	X276_RS00605_rule_2	high	True
X276_RS07465	X276_RS00605	activation	1.000	X276_RS00605_rule_3	high	True
X276_RS08360	X276_RS00605	inhibition	1.000	X276_RS00605_rule_3	high	True
X276_RS15210	X276_RS00610	activation	1.000	X276_RS00610_rule_1	high	True
X276_RS13970	X276_RS00610	activation	1.000	X276_RS00610_rule_1	high	True
X276_RS15210	X276_RS00610	activation	1.000	X276_RS00610_rule_2	high	True
X276_RS13890	X276_RS00610	activation	1.000	X276_RS00610_rule_2	high	True
X276_RS15210	X276_RS00610	activation	1.000	X276_RS00610_rule_3	high	True
X276_RS13920	X276_RS00610	activation	1.000	X276_RS00610_rule_3	high	True
X276_RS07025	X276_RS00615	activation	1.000	X276_RS00615_rule_1	high	True
X276_RS13935	X276_RS00615	activation	1.000	X276_RS00615_rule_2	high	True
X276_RS07025	X276_RS00615	activation	1.000	X276_RS00615_rule_1	high	True
X276_RS04470	X276_RS00620	activation	0.941	X276_RS00620_rule_1	high	True
X276_RS13905	X276_RS00620	activation	0.941	X276_RS00620_rule_2	high	True
X276_RS00340	X276_RS00620	activation	0.941	X276_RS00620_rule_3	high	True
X276_RS04450	X276_RS00625	activation	1.000	X276_RS00625_rule_1	high	True
X276_RS04485	X276_RS00625	activation	1.000	X276_RS00625_rule_2	high	True
X276_RS04545	X276_RS00625	activation	1.000	X276_RS00625_rule_3	high	True
X276_RS16430	X276_RS00630	activation	1.000	X276_RS00630_rule_1	high	True
X276_RS14145	X276_RS00630	activation	1.000	X276_RS00630_rule_1	high	True
X276_RS14150	X276_RS00630	activation	1.000	X276_RS00630_rule_2	high	True
X276_RS14145	X276_RS00630	activation	1.000	X276_RS00630_rule_2	high	True
X276_RS16430	X276_RS00630	activation	1.000	X276_RS00630_rule_3	high	True
X276_RS13760	X276_RS00630	activation	1.000	X276_RS00630_rule_3	high	True
X276_RS01000	X276_RS00635	activation	1.000	X276_RS00635_rule_1	high	True
X276_RS02640	X276_RS00635	activation	1.000	X276_RS00635_rule_2	high	True
X276_RS01000	X276_RS00635	activation	1.000	X276_RS00635_rule_1	high	True
X276_RS00545	X276_RS00640	activation	1.000	X276_RS00640_rule_1	high	True
X276_RS03015	X276_RS00640	activation	1.000	X276_RS00640_rule_2	high	True
X276_RS06065	X276_RS00640	activation	1.000	X276_RS00640_rule_3	high	True
X276_RS00715	X276_RS00645	activation	1.000	X276_RS00645_rule_1	high	True
X276_RS00710	X276_RS00645	activation	1.000	X276_RS00645_rule_2	high	True
X276_RS27925	X276_RS00645	activation	1.000	X276_RS00645_rule_3	high	True
X276_RS00715	X276_RS00650	activation	1.000	X276_RS00650_rule_1	high	True
X276_RS00710	X276_RS00650	activation	1.000	X276_RS00650_rule_2	high	True
X276_RS27925	X276_RS00650	activation	1.000	X276_RS00650_rule_3	high	True
X276_RS00715	X276_RS00655	activation	1.000	X276_RS00655_rule_1	high	True
X276_RS00710	X276_RS00655	activation	1.000	X276_RS00655_rule_2	high	True
X276_RS27925	X276_RS00655	activation	1.000	X276_RS00655_rule_3	high	True
X276_RS03030	X276_RS00660	activation	1.000	X276_RS00660_rule_1	high	True
X276_RS26970	X276_RS00660	activation	1.000	X276_RS00660_rule_1	high	True
X276_RS26955	X276_RS00660	activation	1.000	X276_RS00660_rule_2	high	True
X276_RS03030	X276_RS00660	activation	1.000	X276_RS00660_rule_2	high	True
X276_RS02650	X276_RS00660	activation	1.000	X276_RS00660_rule_3	high	True
X276_RS26970	X276_RS00660	activation	1.000	X276_RS00660_rule_3	high	True
X276_RS26900	X276_RS00670	activation	0.952	X276_RS00670_rule_1	high	True
X276_RS02650	X276_RS00670	activation	0.952	X276_RS00670_rule_2	high	True
X276_RS26175	X276_RS00670	activation	0.952	X276_RS00670_rule_3	high	True
X276_RS02055	X276_RS00675	activation	1.000	X276_RS00675_rule_1	high	True
X276_RS02060	X276_RS00675	activation	1.000	X276_RS00675_rule_2	high	True
X276_RS05175	X276_RS00675	activation	1.000	X276_RS00675_rule_3	high	True
X276_RS00715	X276_RS00680	activation	1.000	X276_RS00680_rule_1	high	True
X276_RS00710	X276_RS00680	activation	1.000	X276_RS00680_rule_2	high	True
X276_RS27925	X276_RS00680	activation	1.000	X276_RS00680_rule_3	high	True
X276_RS00715	X276_RS00685	activation	1.000	X276_RS00685_rule_1	high	True
X276_RS00710	X276_RS00685	activation	1.000	X276_RS00685_rule_2	high	True
X276_RS27925	X276_RS00685	activation	1.000	X276_RS00685_rule_3	high	True
X276_RS00710	X276_RS00690	activation	1.000	X276_RS00690_rule_1	high	True
X276_RS24555	X276_RS00690	inhibition	1.000	X276_RS00690_rule_1	high	True
X276_RS00645	X276_RS00690	activation	1.000	X276_RS00690_rule_2	high	True
X276_RS24555	X276_RS00690	inhibition	1.000	X276_RS00690_rule_2	high	True
X276_RS00550	X276_RS00690	activation	1.000	X276_RS00690_rule_3	high	True
X276_RS24555	X276_RS00690	inhibition	1.000	X276_RS00690_rule_3	high	True
X276_RS00830	X276_RS00695	activation	0.941	X276_RS00695_rule_1	high	True
X276_RS00830	X276_RS00695	activation	0.941	X276_RS00695_rule_1	high	True
X276_RS00830	X276_RS00695	activation	0.941	X276_RS00695_rule_1	high	True
X276_RS00050	X276_RS00700	activation	1.000	X276_RS00700_rule_1	high	True
X276_RS00015	X276_RS00700	inhibition	1.000	X276_RS00700_rule_1	high	True
X276_RS00050	X276_RS00700	inhibition	1.000	X276_RS00700_rule_2	high	True
X276_RS00015	X276_RS00700	activation	1.000	X276_RS00700_rule_2	high	True
X276_RS00050	X276_RS00700	inhibition	1.000	X276_RS00700_rule_2	high	True
X276_RS00015	X276_RS00700	activation	1.000	X276_RS00700_rule_2	high	True
X276_RS00830	X276_RS00705	activation	0.941	X276_RS00705_rule_1	high	True
X276_RS00830	X276_RS00705	activation	0.941	X276_RS00705_rule_1	high	True
X276_RS00830	X276_RS00705	activation	0.941	X276_RS00705_rule_1	high	True
X276_RS00685	X276_RS00710	activation	1.000	X276_RS00710_rule_1	high	True
X276_RS00715	X276_RS00710	activation	1.000	X276_RS00710_rule_2	high	True
X276_RS27925	X276_RS00710	activation	1.000	X276_RS00710_rule_3	high	True
X276_RS00685	X276_RS00715	activation	1.000	X276_RS00715_rule_1	high	True
X276_RS00710	X276_RS00715	activation	1.000	X276_RS00715_rule_2	high	True
X276_RS27925	X276_RS00715	activation	1.000	X276_RS00715_rule_3	high	True
X276_RS12545	X276_RS00720	activation	1.000	X276_RS00720_rule_1	high	True
X276_RS26915	X276_RS00720	activation	1.000	X276_RS00720_rule_2	high	True
X276_RS09165	X276_RS00720	activation	1.000	X276_RS00720_rule_3	high	True
X276_RS02055	X276_RS00725	activation	1.000	X276_RS00725_rule_1	high	True
X276_RS02060	X276_RS00725	activation	1.000	X276_RS00725_rule_2	high	True
X276_RS05175	X276_RS00725	activation	1.000	X276_RS00725_rule_3	high	True
X276_RS02995	X276_RS00730	activation	1.000	X276_RS00730_rule_1	high	True
X276_RS02995	X276_RS00730	activation	1.000	X276_RS00730_rule_1	high	True
X276_RS02995	X276_RS00730	activation	1.000	X276_RS00730_rule_1	high	True
X276_RS00630	X276_RS00735	activation	1.000	X276_RS00735_rule_1	high	True
X276_RS00705	X276_RS00735	inhibition	1.000	X276_RS00735_rule_1	high	True
X276_RS14165	X276_RS00735	activation	1.000	X276_RS00735_rule_2	high	True
X276_RS00705	X276_RS00735	inhibition	1.000	X276_RS00735_rule_2	high	True
X276_RS00630	X276_RS00735	activation	1.000	X276_RS00735_rule_3	high	True
X276_RS00775	X276_RS00735	inhibition	1.000	X276_RS00735_rule_3	high	True
X276_RS08330	X276_RS00740	activation	1.000	X276_RS00740_rule_1	high	True
X276_RS08330	X276_RS00740	activation	1.000	X276_RS00740_rule_1	high	True
X276_RS08330	X276_RS00740	activation	1.000	X276_RS00740_rule_1	high	True
X276_RS26970	X276_RS00745	activation	0.933	X276_RS00745_rule_1	high	True
X276_RS13915	X276_RS00745	activation	0.933	X276_RS00745_rule_1	high	True
X276_RS14120	X276_RS00745	activation	0.933	X276_RS00745_rule_2	high	True
X276_RS26970	X276_RS00745	activation	0.933	X276_RS00745_rule_2	high	True
X276_RS01215	X276_RS00745	activation	0.933	X276_RS00745_rule_3	high	True
X276_RS26970	X276_RS00745	activation	0.933	X276_RS00745_rule_3	high	True
X276_RS05395	X276_RS00750	activation	0.952	X276_RS00750_rule_1	high	True
X276_RS04310	X276_RS00750	activation	0.952	X276_RS00750_rule_2	high	True
X276_RS06015	X276_RS00750	activation	0.952	X276_RS00750_rule_3	high	True
X276_RS01435	X276_RS00755	activation	1.000	X276_RS00755_rule_1	high	True
X276_RS01435	X276_RS00755	activation	1.000	X276_RS00755_rule_1	high	True
X276_RS01435	X276_RS00755	activation	1.000	X276_RS00755_rule_1	high	True
X276_RS07000	X276_RS00760	activation	1.000	X276_RS00760_rule_1	high	True
X276_RS07000	X276_RS00760	activation	1.000	X276_RS00760_rule_1	high	True
X276_RS07000	X276_RS00760	activation	1.000	X276_RS00760_rule_1	high	True
X276_RS12640	X276_RS00765	activation	1.000	X276_RS00765_rule_1	high	True
X276_RS12640	X276_RS00765	activation	1.000	X276_RS00765_rule_1	high	True
X276_RS12640	X276_RS00765	activation	1.000	X276_RS00765_rule_1	high	True
X276_RS05075	X276_RS00770	activation	1.000	X276_RS00770_rule_1	high	True
X276_RS05250	X276_RS00770	activation	1.000	X276_RS00770_rule_2	high	True
X276_RS00155	X276_RS00770	activation	1.000	X276_RS00770_rule_3	high	True
X276_RS00695	X276_RS00775	activation	0.933	X276_RS00775_rule_1	high	True
X276_RS00735	X276_RS00775	activation	0.933	X276_RS00775_rule_1	high	True
X276_RS00840	X276_RS00775	activation	0.933	X276_RS00775_rule_2	high	True
X276_RS00735	X276_RS00775	activation	0.933	X276_RS00775_rule_2	high	True
X276_RS21030	X276_RS00775	activation	0.933	X276_RS00775_rule_3	high	True
X276_RS00735	X276_RS00775	activation	0.933	X276_RS00775_rule_3	high	True
X276_RS14265	X276_RS00780	activation	0.941	X276_RS00780_rule_1	high	True
X276_RS00785	X276_RS00780	activation	0.941	X276_RS00780_rule_2	high	True
X276_RS14265	X276_RS00780	activation	0.941	X276_RS00780_rule_1	high	True
X276_RS14265	X276_RS00785	activation	1.000	X276_RS00785_rule_1	high	True
X276_RS14265	X276_RS00785	activation	1.000	X276_RS00785_rule_1	high	True
X276_RS14265	X276_RS00785	activation	1.000	X276_RS00785_rule_1	high	True
X276_RS14650	X276_RS00790	activation	0.947	X276_RS00790_rule_1	high	True
X276_RS00875	X276_RS00790	activation	0.947	X276_RS00790_rule_2	high	True
X276_RS02280	X276_RS00790	activation	0.947	X276_RS00790_rule_3	high	True
X276_RS05200	X276_RS00795	activation	0.923	X276_RS00795_rule_1	high	True
X276_RS14385	X276_RS00795	activation	0.923	X276_RS00795_rule_2	high	True
X276_RS14195	X276_RS00795	activation	0.923	X276_RS00795_rule_3	high	True
X276_RS03895	X276_RS00800	activation	1.000	X276_RS00800_rule_1	high	True
X276_RS00390	X276_RS00800	activation	1.000	X276_RS00800_rule_1	high	True
X276_RS00390	X276_RS00800	activation	1.000	X276_RS00800_rule_2	high	True
X276_RS02415	X276_RS00800	activation	1.000	X276_RS00800_rule_2	high	True
X276_RS03895	X276_RS00800	activation	1.000	X276_RS00800_rule_3	high	True
X276_RS00435	X276_RS00800	activation	1.000	X276_RS00800_rule_3	high	True
X276_RS01265	X276_RS00805	activation	1.000	X276_RS00805_rule_1	high	True
X276_RS02115	X276_RS00805	inhibition	1.000	X276_RS00805_rule_1	high	True
X276_RS01265	X276_RS00805	activation	1.000	X276_RS00805_rule_2	high	True
X276_RS08150	X276_RS00805	inhibition	1.000	X276_RS00805_rule_2	high	True
X276_RS01265	X276_RS00805	activation	1.000	X276_RS00805_rule_3	high	True
X276_RS07215	X276_RS00805	inhibition	1.000	X276_RS00805_rule_3	high	True
X276_RS03015	X276_RS00810	activation	1.000	X276_RS00810_rule_1	high	True
X276_RS00640	X276_RS00810	activation	1.000	X276_RS00810_rule_2	high	True
X276_RS03115	X276_RS00810	activation	1.000	X276_RS00810_rule_3	high	True
X276_RS26935	X276_RS00815	activation	1.000	X276_RS00815_rule_1	high	True
X276_RS02735	X276_RS00815	activation	1.000	X276_RS00815_rule_1	high	True
X276_RS26175	X276_RS00815	activation	1.000	X276_RS00815_rule_2	high	True
X276_RS02735	X276_RS00815	activation	1.000	X276_RS00815_rule_2	high	True
X276_RS06450	X276_RS00815	activation	1.000	X276_RS00815_rule_3	high	True
X276_RS02735	X276_RS00815	activation	1.000	X276_RS00815_rule_3	high	True
X276_RS07760	X276_RS00820	activation	1.000	X276_RS00820_rule_1	high	True
X276_RS01290	X276_RS00820	activation	1.000	X276_RS00820_rule_2	high	True
X276_RS07760	X276_RS00820	activation	1.000	X276_RS00820_rule_1	high	True
X276_RS01315	X276_RS00825	activation	0.941	X276_RS00825_rule_1	high	True
X276_RS01000	X276_RS00825	activation	0.941	X276_RS00825_rule_2	high	True
X276_RS00635	X276_RS00825	activation	0.941	X276_RS00825_rule_3	high	True
X276_RS22010	X276_RS00830	inhibition	1.000	X276_RS00830_rule_1	high	True
X276_RS00855	X276_RS00830	activation	1.000	X276_RS00830_rule_1	high	True
X276_RS22010	X276_RS00830	inhibition	1.000	X276_RS00830_rule_2	high	True
X276_RS14250	X276_RS00830	activation	1.000	X276_RS00830_rule_2	high	True
X276_RS00855	X276_RS00830	inhibition	1.000	X276_RS00830_rule_3	high	True
X276_RS14250	X276_RS00830	activation	1.000	X276_RS00830_rule_3	high	True
X276_RS11200	X276_RS00835	activation	0.947	X276_RS00835_rule_1	high	True
X276_RS00585	X276_RS00835	inhibition	0.947	X276_RS00835_rule_1	high	True
X276_RS00925	X276_RS00835	activation	0.947	X276_RS00835_rule_1	high	True
X276_RS00585	X276_RS00835	inhibition	0.947	X276_RS00835_rule_2	high	True
X276_RS12305	X276_RS00835	activation	0.947	X276_RS00835_rule_2	high	True
X276_RS00925	X276_RS00835	activation	0.947	X276_RS00835_rule_2	high	True
X276_RS00585	X276_RS00835	inhibition	0.947	X276_RS00835_rule_3	high	True
X276_RS12265	X276_RS00835	activation	0.947	X276_RS00835_rule_3	high	True
X276_RS00925	X276_RS00835	activation	0.947	X276_RS00835_rule_3	high	True
X276_RS14335	X276_RS00840	activation	1.000	X276_RS00840_rule_1	high	True
X276_RS00390	X276_RS00840	activation	1.000	X276_RS00840_rule_1	high	True
X276_RS14335	X276_RS00840	activation	1.000	X276_RS00840_rule_2	high	True
X276_RS00435	X276_RS00840	activation	1.000	X276_RS00840_rule_2	high	True
X276_RS14335	X276_RS00840	activation	1.000	X276_RS00840_rule_3	high	True
X276_RS00390	X276_RS00840	activation	1.000	X276_RS00840_rule_3	high	True
X276_RS02005	X276_RS00845	activation	0.933	X276_RS00845_rule_1	high	True
X276_RS01805	X276_RS00845	activation	0.933	X276_RS00845_rule_2	high	True
X276_RS01970	X276_RS00845	activation	0.933	X276_RS00845_rule_3	high	True
X276_RS14650	X276_RS00850	activation	1.000	X276_RS00850_rule_1	high	True
X276_RS00370	X276_RS00850	activation	1.000	X276_RS00850_rule_1	high	True
X276_RS13040	X276_RS00850	activation	1.000	X276_RS00850_rule_2	high	True
X276_RS00370	X276_RS00850	activation	1.000	X276_RS00850_rule_2	high	True
X276_RS00370	X276_RS00850	activation	1.000	X276_RS00850_rule_3	high	True
X276_RS01320	X276_RS00850	activation	1.000	X276_RS00850_rule_3	high	True
X276_RS00705	X276_RS00855	activation	0.933	X276_RS00855_rule_1	high	True
X276_RS00705	X276_RS00855	activation	0.933	X276_RS00855_rule_1	high	True
X276_RS00570	X276_RS00855	inhibition	0.933	X276_RS00855_rule_3	high	True
X276_RS00705	X276_RS00855	activation	0.933	X276_RS00855_rule_3	high	True
X276_RS00825	X276_RS00860	inhibition	0.933	X276_RS00860_rule_1	high	True
X276_RS07060	X276_RS00860	activation	0.933	X276_RS00860_rule_1	high	True
X276_RS01075	X276_RS00860	activation	0.933	X276_RS00860_rule_1	high	True
